Date,Price,Open,High,Low,Vol.,Change %
"Aug 23, 2002","1,925.75","1,926.67","1,942.93","1,911.15",-,0.05%
"Aug 22, 2002","1,924.77","1,873.14","1,934.11","1,873.14",-,2.76%
"Aug 21, 2002","1,873.00","1,869.28","1,881.40","1,869.28",-,0.31%
"Aug 20, 2002","1,867.29","1,857.31","1,868.63","1,855.41",-,0.62%
"Aug 19, 2002","1,855.83","1,844.63","1,866.65","1,844.63",-,0.68%
"Aug 16, 2002","1,843.26","1,840.46","1,845.68","1,834.69",-,0.12%
"Aug 15, 2002","1,840.97","1,849.13","1,851.18","1,834.92",-,-0.27%
"Aug 13, 2002","1,846.02","1,844.32","1,856.53","1,837.96",-,0.17%
"Aug 12, 2002","1,842.81","1,816.68","1,846.81","1,816.68",-,1.49%
"Aug 09, 2002","1,815.76","1,803.61","1,817.85","1,798.11",-,0.79%
"Aug 08, 2002","1,801.46","1,797.02","1,808.30","1,795.93",-,0.46%
"Aug 07, 2002","1,793.19","1,780.61","1,795.75","1,780.50",-,0.70%
"Aug 06, 2002","1,780.68","1,781.79","1,784.51","1,778.56",-,-0.11%
"Aug 05, 2002","1,782.56","1,778.28","1,785.73","1,774.83",-,0.18%
"Aug 02, 2002","1,779.40","1,782.73","1,782.73","1,776.03",-,-0.22%
"Aug 01, 2002","1,783.30","1,787.93","1,789.43","1,780.35",-,-0.24%
"Jul 31, 2002","1,787.59","1,780.00","1,787.59","1,775.04",-,0.48%
"Jul 30, 2002","1,779.10","1,781.06","1,787.52","1,777.11",-,0.05%
"Jul 29, 2002","1,778.23","1,783.92","1,786.86","1,777.43",-,-0.27%
"Jul 26, 2002","1,783.05","1,790.13","1,792.19","1,781.65",-,-0.40%
"Jul 25, 2002","1,790.26","1,796.00","1,804.18","1,790.19",-,-0.15%
"Jul 24, 2002","1,792.94","1,796.31","1,796.59","1,788.31",-,-0.11%
"Jul 23, 2002","1,794.86","1,798.86","1,799.53","1,788.39",-,-0.39%
"Jul 22, 2002","1,801.90","1,799.35","1,806.63","1,793.69",-,0.19%
"Jul 19, 2002","1,798.56","1,789.01","1,802.78","1,789.01",-,0.67%
"Jul 18, 2002","1,786.61","1,791.80","1,797.78","1,781.70",-,-0.23%
"Jul 17, 2002","1,790.76","1,762.98","1,792.80","1,762.98",-,1.61%
"Jul 16, 2002","1,762.35","1,734.54","1,764.80","1,734.15",-,1.56%
"Jul 15, 2002","1,735.34","1,770.81","1,773.10","1,732.77",-,-2.68%
"Jul 12, 2002","1,783.17","1,782.48","1,786.31","1,777.64",-,0.00%
"Jul 11, 2002","1,783.17","1,793.56","1,795.77","1,780.60",-,-0.60%
"Jul 10, 2002","1,793.97","1,796.18","1,800.43","1,791.26",-,-0.09%
"Jul 09, 2002","1,795.50","1,798.93","1,802.68","1,793.78",-,-0.22%
"Jul 08, 2002","1,799.52","1,802.18","1,807.02","1,797.03",-,-0.05%
"Jul 05, 2002","1,800.47","1,790.32","1,801.42","1,790.32",-,0.48%
"Jul 04, 2002","1,791.81","1,799.20","1,801.02","1,790.18",-,-0.45%
"Jul 03, 2002","1,799.88","1,806.03","1,816.55","1,794.59",-,-0.28%
"Jul 02, 2002","1,804.95","1,787.96","1,814.47","1,786.57",-,1.11%
"Jul 01, 2002","1,785.14","1,773.29","1,786.68","1,767.88",-,0.85%
"Jun 28, 2002","1,770.11","1,766.78","1,773.93","1,760.79",-,0.16%
"Jun 27, 2002","1,767.34","1,772.32","1,773.15","1,761.93",-,-0.42%
"Jun 26, 2002","1,774.83","1,777.47","1,788.64","1,773.22",-,-0.08%
"Jun 25, 2002","1,776.30","1,765.57","1,778.09","1,762.25",-,0.48%
"Jun 24, 2002","1,767.86","1,773.34","1,775.19","1,761.28",-,-0.64%
"Jun 21, 2002","1,779.30","1,789.28","1,795.20","1,776.07",-,-0.51%
"Jun 20, 2002","1,788.46","1,759.22","1,788.73","1,756.32",-,1.60%
"Jun 19, 2002","1,760.22","1,764.30","1,766.81","1,754.47",-,-0.21%
"Jun 18, 2002","1,764.00","1,766.20","1,774.88","1,755.67",-,-0.11%
"Jun 17, 2002","1,765.88","1,771.48","1,783.47","1,761.15",-,-0.12%
"Jun 14, 2002","1,768.00","1,783.81","1,793.77","1,759.52",-,-0.89%
"Jun 13, 2002","1,783.92","1,785.30","1,791.83","1,767.07",-,-0.06%
"Jun 12, 2002","1,785.04","1,783.31","1,797.66","1,779.38",-,-0.23%
"Jun 11, 2002","1,789.18","1,793.10","1,807.76","1,773.07",-,-0.14%
"Jun 10, 2002","1,791.71","1,693.16","1,793.95","1,693.16",-,5.94%
"Jun 07, 2002","1,691.29","1,714.75","1,715.45","1,684.64",-,-1.37%
"Jun 06, 2002","1,714.84","1,723.00","1,729.42","1,703.23",-,-0.54%
"Jun 05, 2002","1,724.14","1,676.29","1,724.81","1,676.29",-,2.90%
"Jun 04, 2002","1,675.52","1,647.94","1,688.93","1,647.94",-,1.69%
"Jun 03, 2002","1,647.68","1,662.09","1,664.20","1,635.64",-,-0.94%
"May 31, 2002","1,663.34","1,672.60","1,681.77","1,651.61",-,-0.38%
"May 30, 2002","1,669.61","1,701.96","1,701.96","1,667.19",-,-1.78%
"May 29, 2002","1,699.93","1,680.13","1,705.15","1,666.28",-,1.59%
"May 28, 2002","1,673.29","1,709.71","1,709.71","1,673.25",-,-2.46%
"May 27, 2002","1,715.45","1,667.51","1,732.94","1,667.51",-,3.14%
"May 24, 2002","1,663.21","1,540.48","1,663.21","1,540.48",-,8.88%
"May 22, 2002","1,527.57","1,597.93","1,607.33","1,522.00",-,-4.42%
"May 21, 2002","1,598.16","1,610.58","1,651.85","1,595.38",-,-2.98%
"May 20, 2002","1,647.18","1,761.16","1,761.16","1,647.18",-,-7.45%
"May 17, 2002","1,779.76","1,813.43","1,813.43","1,760.72",-,-2.09%
"May 16, 2002","1,817.76","1,816.04","1,829.04","1,806.25",-,0.23%
"May 15, 2002","1,813.56","1,795.56","1,813.64","1,789.90",-,1.12%
"May 14, 2002","1,793.51","1,801.94","1,813.93","1,788.42",-,-0.42%
"May 13, 2002","1,801.00","1,801.59","1,801.85","1,767.82",-,0.14%
"May 10, 2002","1,798.45","1,806.27","1,827.43","1,794.68",-,-1.02%
"May 09, 2002","1,816.93","1,792.84","1,818.11","1,791.95",-,1.51%
"May 08, 2002","1,789.90","1,835.70","1,835.70","1,771.64",-,-2.98%
"May 07, 2002","1,844.81","1,882.15","1,886.01","1,837.61",-,-2.06%
"May 06, 2002","1,883.57","1,912.80","1,912.91","1,880.28",-,-1.08%
"May 03, 2002","1,904.16","1,897.48","1,916.20","1,897.25",-,0.45%
"May 02, 2002","1,895.66","1,894.72","1,907.47","1,892.39",-,-0.17%
"Apr 30, 2002","1,898.95","1,902.38","1,907.27","1,892.84",-,-0.12%
"Apr 29, 2002","1,901.27","1,868.77","1,901.39","1,867.93",-,2.43%
"Apr 26, 2002","1,856.09","1,864.66","1,873.43","1,853.71",-,-0.51%
"Apr 25, 2002","1,865.65","1,883.80","1,898.18","1,862.41",-,-0.89%
"Apr 24, 2002","1,882.44","1,868.94","1,889.66","1,867.14",-,0.54%
"Apr 23, 2002","1,872.35","1,863.09","1,874.95","1,862.34",-,0.50%
"Apr 22, 2002","1,863.04","1,863.92","1,869.81","1,851.17",-,-0.05%
"Apr 19, 2002","1,863.92","1,880.54","1,890.97","1,860.19",-,-0.75%
"Apr 18, 2002","1,878.03","1,881.15","1,885.18","1,866.30",-,-0.21%
"Apr 17, 2002","1,881.92","1,895.93","1,906.11","1,881.35",-,-0.47%
"Apr 16, 2002","1,890.73","1,887.98","1,900.90","1,883.44",-,0.37%
"Apr 15, 2002","1,883.73","1,865.89","1,885.29","1,863.68",-,1.35%
"Apr 12, 2002","1,858.61","1,842.75","1,859.44","1,842.66",-,0.81%
"Apr 11, 2002","1,843.69","1,835.06","1,844.16","1,831.09",-,0.96%
"Apr 10, 2002","1,826.14","1,849.82","1,850.91","1,823.20",-,-0.89%
"Apr 09, 2002","1,842.57","1,852.93","1,863.18","1,842.34",-,-0.22%
"Apr 08, 2002","1,846.67","1,852.94","1,865.34","1,846.28",-,-0.19%
"Apr 05, 2002","1,850.18","1,851.56","1,857.48","1,838.85",-,-0.15%
"Apr 04, 2002","1,852.90","1,873.85","1,881.90","1,847.68",-,-0.94%
"Apr 03, 2002","1,870.39","1,869.81","1,884.09","1,864.90",-,0.53%
"Apr 02, 2002","1,860.59","1,847.43","1,877.01","1,847.43",-,0.74%
"Apr 01, 2002","1,846.84","1,868.51","1,884.04","1,846.84",-,-1.14%
"Mar 29, 2002","1,868.11","1,853.11","1,873.25","1,853.11",-,0.86%
"Mar 28, 2002","1,852.19","1,826.07","1,854.55","1,816.18",-,1.30%
"Mar 27, 2002","1,828.45","1,865.41","1,865.41","1,828.02",-,-1.99%
"Mar 26, 2002","1,865.63","1,894.06","1,899.50","1,858.05",-,-1.50%
"Mar 22, 2002","1,894.00","1,884.35","1,900.65","1,882.85",-,0.52%
"Mar 21, 2002","1,884.26","1,882.06","1,888.85","1,876.88",-,0.54%
"Mar 20, 2002","1,874.06","1,883.91","1,890.28","1,870.94",-,-0.51%
"Mar 19, 2002","1,883.70","1,860.28","1,887.80","1,855.06",-,1.23%
"Mar 18, 2002","1,860.83","1,871.84","1,895.83","1,854.78",-,-1.39%
"Mar 15, 2002","1,887.04","1,931.40","1,938.33","1,883.20",-,-2.25%
"Mar 14, 2002","1,930.46","1,861.19","1,930.91","1,861.19",-,3.77%
"Mar 13, 2002","1,860.26","1,889.01","1,910.64","1,856.04",-,-1.46%
"Mar 12, 2002","1,887.86","1,874.59","1,893.43","1,870.45",-,0.81%
"Mar 11, 2002","1,872.70","1,854.82","1,883.90","1,854.82",-,1.17%
"Mar 08, 2002","1,851.02","1,838.22","1,856.76","1,838.22",-,0.87%
"Mar 07, 2002","1,835.11","1,832.59","1,858.38","1,832.59",-,0.34%
"Mar 06, 2002","1,828.81","1,787.48","1,828.81","1,787.48",-,2.32%
"Mar 05, 2002","1,787.36","1,772.93","1,788.80","1,771.44",-,0.81%
"Mar 04, 2002","1,772.93","1,777.35","1,794.42","1,766.56",-,-0.09%
"Mar 01, 2002","1,774.51","1,771.70","1,798.44","1,771.36",-,0.48%
"Feb 28, 2002","1,765.95","1,760.79","1,772.84","1,744.00",-,0.39%
"Feb 27, 2002","1,759.07","1,715.02","1,762.21","1,715.02",-,2.37%
"Feb 26, 2002","1,718.33","1,726.18","1,742.36","1,717.30",-,-0.31%
"Feb 21, 2002","1,723.64","1,716.61","1,737.91","1,716.61",-,0.51%
"Feb 20, 2002","1,714.93","1,687.00","1,718.06","1,687.00",-,1.74%
"Feb 19, 2002","1,685.52","1,652.81","1,691.79","1,645.93",-,1.82%
"Feb 18, 2002","1,655.36","1,688.66","1,700.45","1,653.60",-,-2.82%
"Feb 15, 2002","1,703.31","1,723.60","1,740.92","1,701.88",-,-1.14%
"Feb 14, 2002","1,722.89","1,671.85","1,725.45","1,643.21",-,3.39%
"Feb 13, 2002","1,666.41","1,746.31","1,755.96","1,654.72",-,-4.86%
"Feb 12, 2002","1,751.55","1,775.28","1,782.26","1,744.90",-,-1.34%
"Feb 11, 2002","1,775.38","1,764.10","1,788.96","1,757.64",-,-0.54%
"Feb 08, 2002","1,785.00","1,726.21","1,803.54","1,726.21",-,3.59%
"Feb 07, 2002","1,723.16","1,652.59","1,723.84","1,640.15",-,4.07%
"Feb 06, 2002","1,655.80","1,684.61","1,694.93","1,650.26",-,-1.58%
"Feb 04, 2002","1,682.34","1,671.28","1,714.16","1,671.28",-,0.69%
"Feb 01, 2002","1,670.89","1,621.50","1,682.92","1,621.50",-,3.13%
"Jan 31, 2002","1,620.18","1,595.13","1,623.68","1,592.75",-,1.70%
"Jan 30, 2002","1,593.10","1,581.53","1,605.27","1,581.53",-,0.81%
"Jan 29, 2002","1,580.27","1,547.92","1,580.89","1,543.06",-,2.01%
"Jan 28, 2002","1,549.20","1,532.97","1,554.56","1,532.97",-,1.47%
"Jan 25, 2002","1,526.77","1,510.26","1,530.75","1,504.84",-,1.11%
"Jan 24, 2002","1,510.02","1,501.06","1,525.65","1,501.06",-,0.60%
"Jan 23, 2002","1,501.06","1,464.28","1,501.69","1,464.28",-,2.53%
"Jan 22, 2002","1,464.00","1,464.39","1,481.43","1,452.45",-,-0.43%
"Jan 21, 2002","1,470.34","1,480.46","1,491.39","1,469.10",-,-0.58%
"Jan 18, 2002","1,478.95","1,452.63","1,480.78","1,452.63",-,2.03%
"Jan 17, 2002","1,449.46","1,431.43","1,450.89","1,431.18",-,1.50%
"Jan 16, 2002","1,428.09","1,427.95","1,441.46","1,423.48",-,0.13%
"Jan 15, 2002","1,426.20","1,428.97","1,446.30","1,423.05",-,-0.12%
"Jan 14, 2002","1,427.95","1,385.02","1,428.35","1,385.02",-,3.86%
"Jan 11, 2002","1,374.93","1,384.59","1,384.59","1,369.54",-,-0.65%
"Jan 10, 2002","1,383.91","1,384.36","1,395.50","1,380.72",-,-0.26%
"Jan 09, 2002","1,387.47","1,370.33","1,392.39","1,370.33",-,1.32%
"Jan 08, 2002","1,369.38","1,394.21","1,394.21","1,364.77",-,-2.07%
"Jan 07, 2002","1,398.27","1,367.29","1,403.95","1,367.29",-,2.61%
"Jan 04, 2002","1,362.73","1,351.65","1,368.04","1,351.65",-,0.95%
"Jan 03, 2002","1,349.97","1,326.71","1,354.93","1,318.47",-,1.45%
"Jan 02, 2002","1,330.73","1,324.69","1,346.69","1,324.69",-,0.66%
"Jan 01, 2002","1,322.06","1,273.77","1,323.73","1,273.77",-,3.85%
"Dec 31, 2001","1,273.06","1,276.32","1,282.70","1,264.90",-,0.30%
"Dec 28, 2001","1,269.20","1,261.54","1,269.20","1,235.71",-,-0.59%
"Dec 27, 2001","1,276.73","1,323.96","1,324.20","1,265.93",-,-3.32%
"Dec 26, 2001","1,320.61","1,315.13","1,336.30","1,313.57",-,-0.18%
"Dec 24, 2001","1,323.05","1,398.29","1,398.29","1,321.35",-,-5.76%
"Dec 21, 2001","1,403.96","1,384.04","1,408.25","1,384.04",-,1.35%
"Dec 20, 2001","1,385.31","1,377.88","1,389.31","1,370.69",-,0.38%
"Dec 15, 2001","1,380.07","1,381.81","1,383.51","1,378.90",-,-0.02%
"Dec 12, 2001","1,380.32","1,369.81","1,380.32","1,363.50",-,0.76%
"Dec 11, 2001","1,369.85","1,376.19","1,377.54","1,369.18",-,-0.69%
"Dec 10, 2001","1,379.35","1,383.75","1,390.47","1,378.14",-,-0.26%
"Dec 08, 2001","1,382.98","1,381.80","1,384.43","1,377.06",-,0.18%
"Dec 06, 2001","1,380.45","1,378.08","1,383.45","1,377.52",-,0.46%
"Dec 05, 2001","1,374.13","1,366.64","1,375.15","1,365.68",-,0.61%
"Dec 04, 2001","1,365.75","1,365.93","1,371.25","1,362.67",-,0.01%
"Dec 03, 2001","1,365.61","1,355.90","1,369.08","1,355.90",-,0.78%
"Dec 01, 2001","1,355.06","1,355.59","1,360.16","1,349.14",-,-0.23%
"Nov 29, 2001","1,358.16","1,376.68","1,376.73","1,357.20",-,-1.32%
"Nov 28, 2001","1,376.39","1,376.68","1,385.64","1,375.91",-,0.26%
"Nov 27, 2001","1,372.76","1,361.81","1,373.07","1,354.96",-,0.87%
"Nov 26, 2001","1,360.89","1,361.17","1,365.54","1,355.61",-,0.15%
"Nov 24, 2001","1,358.81","1,355.31","1,364.31","1,353.57",-,0.39%
"Nov 22, 2001","1,353.57","1,356.05","1,357.10","1,347.19",-,-0.38%
"Nov 21, 2001","1,358.72","1,352.20","1,367.02","1,352.20",-,0.34%
"Nov 20, 2001","1,354.06","1,380.95","1,384.47","1,352.91",-,-1.90%
"Nov 19, 2001","1,380.33","1,384.66","1,387.26","1,376.91",-,-0.03%
"Nov 16, 2001","1,380.70","1,373.46","1,385.43","1,373.46",-,0.66%
"Nov 15, 2001","1,371.59","1,359.31","1,371.59","1,355.66",-,1.52%
"Nov 14, 2001","1,351.09","1,341.92","1,356.20","1,340.54",-,0.98%
"Nov 13, 2001","1,337.95","1,368.07","1,368.07","1,335.93",-,-2.27%
"Nov 12, 2001","1,369.03","1,384.70","1,395.02","1,363.08",-,-0.99%
"Nov 08, 2001","1,382.67","1,357.06","1,383.69","1,342.28",-,2.13%
"Nov 07, 2001","1,353.78","1,353.45","1,362.91","1,341.97",-,0.96%
"Nov 06, 2001","1,340.88","1,360.77","1,364.71","1,340.88",-,-1.47%
"Nov 05, 2001","1,360.90","1,400.34","1,408.77","1,359.75",-,-2.78%
"Nov 02, 2001","1,399.81","1,375.93","1,408.81","1,372.06",-,1.59%
"Nov 01, 2001","1,377.86","1,397.68","1,413.28","1,375.53",-,-2.00%
"Oct 31, 2001","1,406.05","1,413.18","1,425.82","1,397.55",-,-0.45%
"Oct 30, 2001","1,412.34","1,425.79","1,432.69","1,402.27",-,-0.91%
"Oct 29, 2001","1,425.31","1,406.31","1,447.94","1,406.31",-,1.70%
"Oct 26, 2001","1,401.51","1,357.69","1,402.94","1,348.42",-,2.84%
"Oct 25, 2001","1,362.80","1,401.17","1,413.45","1,354.95",-,-2.68%
"Oct 24, 2001","1,400.31","1,360.16","1,402.11","1,360.16",-,2.99%
"Oct 23, 2001","1,359.60","1,351.56","1,380.88","1,334.32",-,0.60%
"Oct 22, 2001","1,351.45","1,271.93","1,351.50","1,271.93",-,6.66%
"Oct 19, 2001","1,267.05","1,261.10","1,267.05","1,251.61",-,1.07%
"Oct 18, 2001","1,253.64","1,253.29","1,270.95","1,251.67",-,0.66%
"Oct 17, 2001","1,245.43","1,231.28","1,261.11","1,231.28",-,1.17%
"Oct 16, 2001","1,231.07","1,240.00","1,251.75","1,224.45",-,-0.56%
"Oct 15, 2001","1,238.03","1,208.31","1,238.08","1,205.01",-,3.72%
"Oct 12, 2001","1,193.65","1,181.75","1,197.50","1,178.52",-,1.19%
"Oct 11, 2001","1,179.67","1,174.77","1,195.30","1,171.93",-,0.92%
"Oct 10, 2001","1,168.97","1,181.28","1,204.00","1,166.32",-,-0.39%
"Oct 09, 2001","1,173.53","1,087.38","1,178.28","1,087.38",-,6.40%
"Oct 08, 2001","1,102.91","1,126.38","1,126.38","1,102.91",-,-3.35%
"Oct 05, 2001","1,141.19","1,115.75","1,141.56","1,108.78",-,2.60%
"Oct 04, 2001","1,112.31","1,096.72","1,112.31","1,096.40",-,2.29%
"Oct 03, 2001","1,087.41","1,071.35","1,099.66","1,069.55",-,1.14%
"Oct 02, 2001","1,075.16","1,079.36","1,087.32","1,071.73",-,-1.96%
"Oct 01, 2001","1,096.70","1,129.60","1,129.91","1,096.31",-,-3.24%
"Sep 28, 2001","1,133.43","1,127.08","1,145.33","1,125.80",-,0.34%
"Sep 27, 2001","1,129.54","1,132.45","1,147.09","1,128.32",-,0.53%
"Sep 26, 2001","1,123.63","1,105.13","1,141.46","1,105.13",-,1.68%
"Sep 25, 2001","1,105.04","1,097.18","1,115.21","1,072.58",-,-0.07%
"Sep 24, 2001","1,105.79","1,133.21","1,139.06","1,102.28",-,-2.97%
"Sep 14, 2001","1,139.64","1,187.18","1,187.18","1,121.47",-,-4.22%
"Sep 13, 2001","1,189.91","1,205.93","1,212.64","1,187.82",-,-1.52%
"Sep 12, 2001","1,208.30","1,255.43","1,255.43","1,205.75",-,-3.80%
"Sep 11, 2001","1,255.98","1,257.28","1,261.70","1,254.41",-,-0.02%
"Sep 10, 2001","1,256.20","1,246.27","1,260.42","1,244.11",-,0.75%
"Sep 07, 2001","1,246.80","1,245.76","1,247.15","1,241.26",-,0.10%
"Sep 06, 2001","1,245.61","1,242.31","1,249.22","1,240.80",-,0.38%
"Sep 05, 2001","1,240.93","1,231.76","1,240.93","1,227.73",-,0.66%
"Sep 04, 2001","1,232.76","1,249.52","1,249.52","1,232.43",-,-1.34%
"Sep 03, 2001","1,249.56","1,258.07","1,258.07","1,249.19",-,-0.70%
"Aug 31, 2001","1,258.43","1,265.77","1,267.58","1,255.68",-,-0.52%
"Aug 30, 2001","1,264.97","1,257.68","1,266.26","1,257.03",-,0.53%
"Aug 29, 2001","1,258.34","1,261.72","1,264.90","1,257.17",-,-0.31%
"Aug 28, 2001","1,262.30","1,270.95","1,272.56","1,261.17",-,-0.64%
"Aug 27, 2001","1,270.41","1,272.08","1,274.43","1,267.42",-,0.14%
"Aug 24, 2001","1,268.61","1,264.93","1,272.01","1,260.35",-,0.28%
"Aug 23, 2001","1,265.13","1,273.96","1,276.25","1,264.25",-,-0.74%
"Aug 22, 2001","1,274.59","1,283.52","1,286.58","1,271.67",-,-0.68%
"Aug 21, 2001","1,283.38","1,282.92","1,283.46","1,267.06",-,0.14%
"Aug 20, 2001","1,281.55","1,285.09","1,291.06","1,276.97",-,-0.67%
"Aug 17, 2001","1,290.25","1,290.31","1,300.80","1,282.36",-,-0.04%
"Aug 16, 2001","1,290.75","1,268.05","1,291.76","1,268.05",-,1.81%
"Aug 15, 2001","1,267.80","1,257.71","1,278.50","1,257.71",-,0.87%
"Aug 13, 2001","1,256.81","1,226.84","1,257.46","1,226.84",-,2.44%
"Aug 10, 2001","1,226.84","1,222.72","1,227.94","1,210.81",-,0.31%
"Aug 09, 2001","1,223.00","1,231.75","1,234.95","1,222.48",-,-0.90%
"Aug 08, 2001","1,234.09","1,245.91","1,246.31","1,232.21",-,-0.99%
"Aug 07, 2001","1,246.44","1,240.64","1,248.18","1,235.42",-,0.40%
"Aug 06, 2001","1,241.43","1,254.07","1,259.94","1,241.26",-,-0.89%
"Aug 03, 2001","1,252.58","1,252.39","1,256.64","1,243.13",-,0.35%
"Aug 02, 2001","1,248.18","1,245.73","1,250.23","1,240.95",-,0.05%
"Aug 01, 2001","1,247.51","1,227.57","1,247.51","1,227.11",-,1.52%
"Jul 31, 2001","1,228.89","1,241.96","1,244.38","1,224.01",-,-0.94%
"Jul 30, 2001","1,240.58","1,241.90","1,242.88","1,231.51",-,-0.18%
"Jul 27, 2001","1,242.83","1,251.60","1,252.85","1,239.77",-,-0.75%
"Jul 26, 2001","1,252.21","1,258.18","1,258.60","1,246.55",-,-0.52%
"Jul 25, 2001","1,258.76","1,276.59","1,277.46","1,258.59",-,-1.41%
"Jul 24, 2001","1,276.80","1,262.27","1,278.29","1,260.35",-,1.18%
"Jul 23, 2001","1,261.93","1,260.05","1,262.52","1,247.34",-,0.11%
"Jul 20, 2001","1,260.58","1,283.57","1,283.57","1,258.81",-,-1.81%
"Jul 19, 2001","1,283.81","1,289.41","1,295.88","1,281.04",-,-0.49%
"Jul 18, 2001","1,290.17","1,289.11","1,291.92","1,283.71",-,0.15%
"Jul 17, 2001","1,288.27","1,314.41","1,314.41","1,279.46",-,-2.01%
"Jul 16, 2001","1,314.76","1,315.10","1,321.78","1,313.63",-,0.20%
"Jul 13, 2001","1,312.10","1,315.55","1,324.01","1,307.18",-,-0.59%
"Jul 12, 2001","1,319.83","1,311.76","1,319.83","1,303.09",-,0.62%
"Jul 11, 2001","1,311.76","1,297.21","1,315.77","1,287.79",-,1.07%
"Jul 10, 2001","1,297.91","1,300.52","1,309.18","1,296.41",-,-0.18%
"Jul 09, 2001","1,300.19","1,310.95","1,319.07","1,300.19",-,-0.47%
"Jul 06, 2001","1,306.29","1,320.78","1,321.89","1,304.30",-,-1.09%
"Jul 05, 2001","1,320.71","1,338.75","1,341.70","1,314.21",-,-1.25%
"Jul 04, 2001","1,337.45","1,334.67","1,346.72","1,333.67",-,0.22%
"Jul 03, 2001","1,334.48","1,362.18","1,362.18","1,334.48",-,-2.34%
"Jun 29, 2001","1,366.43","1,368.96","1,374.32","1,362.92",-,-0.18%
"Jun 28, 2001","1,368.96","1,362.81","1,370.53","1,358.81",-,0.45%
"Jun 27, 2001","1,362.77","1,355.67","1,363.81","1,351.25",-,0.55%
"Jun 26, 2001","1,355.33","1,353.81","1,358.31","1,346.78",-,0.00%
"Jun 25, 2001","1,355.28","1,353.63","1,360.82","1,351.77",-,0.16%
"Jun 22, 2001","1,353.16","1,351.13","1,353.84","1,343.80",-,0.15%
"Jun 21, 2001","1,351.16","1,370.21","1,372.67","1,347.05",-,-1.25%
"Jun 20, 2001","1,368.29","1,360.96","1,370.10","1,342.93",-,0.49%
"Jun 19, 2001","1,361.56","1,387.89","1,387.89","1,360.56",-,-2.06%
"Jun 18, 2001","1,390.18","1,393.59","1,397.29","1,386.93",-,0.01%
"Jun 15, 2001","1,390.06","1,380.65","1,390.61","1,378.22",-,0.68%
"Jun 14, 2001","1,380.67","1,386.58","1,390.09","1,380.63",-,-0.26%
"Jun 13, 2001","1,384.32","1,379.08","1,384.57","1,377.19",-,0.35%
"Jun 12, 2001","1,379.47","1,377.68","1,383.28","1,375.41",-,-0.02%
"Jun 11, 2001","1,379.79","1,368.05","1,380.81","1,366.42",-,0.91%
"Jun 08, 2001","1,367.30","1,376.22","1,378.19","1,362.11",-,-0.55%
"Jun 07, 2001","1,374.86","1,378.31","1,388.13","1,368.19",-,-0.33%
"Jun 06, 2001","1,379.44","1,416.04","1,420.72","1,378.45",-,-2.57%
"Jun 04, 2001","1,415.76","1,394.07","1,415.76","1,392.98",-,2.46%
"Jun 01, 2001","1,381.83","1,379.55","1,388.68","1,379.04",-,0.31%
"May 31, 2001","1,377.61","1,374.71","1,378.61","1,369.76",-,0.19%
"May 30, 2001","1,374.98","1,370.69","1,377.47","1,366.00",-,0.55%
"May 29, 2001","1,367.43","1,359.36","1,371.10","1,356.82",-,0.58%
"May 28, 2001","1,359.50","1,348.57","1,362.19","1,348.05",-,0.73%
"May 25, 2001","1,349.60","1,357.06","1,359.43","1,347.17",-,-0.61%
"May 24, 2001","1,357.93","1,345.10","1,359.10","1,345.10",-,1.05%
"May 23, 2001","1,343.79","1,357.97","1,359.60","1,342.96",-,-1.12%
"May 22, 2001","1,359.02","1,374.01","1,375.65","1,358.93",-,-1.07%
"May 21, 2001","1,373.75","1,362.18","1,374.31","1,362.18",-,0.83%
"May 18, 2001","1,362.41","1,376.65","1,378.18","1,361.27",-,-0.69%
"May 17, 2001","1,371.92","1,365.88","1,375.40","1,363.07",-,0.39%
"May 16, 2001","1,366.53","1,339.82","1,367.52","1,339.82",-,2.01%
"May 15, 2001","1,339.61","1,340.14","1,343.40","1,334.31",-,-0.02%
"May 14, 2001","1,339.94","1,347.56","1,350.56","1,335.16",-,-0.50%
"May 11, 2001","1,346.65","1,347.56","1,348.55","1,340.05",-,-0.08%
"May 10, 2001","1,347.76","1,348.93","1,351.79","1,342.13",-,-0.09%
"May 09, 2001","1,348.93","1,359.31","1,360.23","1,343.17",-,-0.79%
"May 08, 2001","1,359.65","1,376.57","1,376.57","1,359.65",-,-1.32%
"May 07, 2001","1,377.84","1,373.84","1,378.02","1,371.15",-,0.51%
"May 04, 2001","1,370.79","1,373.98","1,374.15","1,362.95",-,-0.26%
"May 03, 2001","1,374.31","1,378.85","1,381.45","1,371.92",-,-0.27%
"May 02, 2001","1,378.01","1,368.66","1,378.01","1,368.66",-,0.80%
"Apr 30, 2001","1,367.05","1,364.60","1,369.45","1,356.82",-,0.19%
"Apr 27, 2001","1,364.44","1,381.06","1,384.31","1,360.39",-,-1.20%
"Apr 26, 2001","1,380.95","1,380.82","1,384.44","1,377.55",-,0.19%
"Apr 25, 2001","1,378.32","1,377.01","1,384.71","1,369.55",-,0.04%
"Apr 24, 2001","1,377.76","1,394.05","1,396.16","1,375.56",-,-1.11%
"Apr 23, 2001","1,393.16","1,388.57","1,403.56","1,387.72",-,0.39%
"Apr 20, 2001","1,387.72","1,371.27","1,399.28","1,371.27",-,1.28%
"Apr 19, 2001","1,370.13","1,389.58","1,406.47","1,369.84",-,-1.37%
"Apr 18, 2001","1,389.14","1,390.30","1,394.52","1,380.20",-,-0.10%
